"調査年月日","都道府県名","市区町村名","市町村コード","行政区コード","行政区名","0－4歳","5－9歳","10－14歳","15－19歳","20－24歳","25－29歳","30－34歳","35－39歳","40－44歳","45－49歳","50－54歳","55－59歳","60－64歳","65－69歳","70－74歳","75－79歳","80－84歳","85－89歳","90－94歳","95－99歳","100歳以上","計","世帯数"
"2021/04/01","京都府","舞鶴市","262021","2313","朝代","10","8","1","1","4","7","11","7","4","2","3","7","5","4","5","4","2","3","2","0","0","90","37"
"2021/04/01","京都府","舞鶴市","262021","2314","京口","6","6","6","6","6","15","5","7","10","9","14","17","13","9","26","11","9","15","11","1","0","202","110"
"2021/04/01","京都府","舞鶴市","262021","2315","舞引土","5","8","4","2","1","7","6","3","9","12","4","5","7","9","10","9","10","5","9","1","0","126","70"
"2021/04/01","京都府","舞鶴市","262021","2401","真名井","6","16","8","8","14","9","6","9","16","17","14","9","9","15","15","15","16","6","5","3","0","216","116"
"2021/04/01","京都府","舞鶴市","262021","2402","円満寺","5","2","5","4","2","3","4","5","4","8","4","8","5","2","6","11","10","8","1","0","0","97","49"
"2021/04/01","京都府","舞鶴市","262021","2403","八幡","5","5","2","2","9","14","13","8","9","7","9","4","7","3","9","7","7","3","3","2","0","128","79"
"2021/04/01","京都府","舞鶴市","262021","2404","愛宕前","3","2","4","4","4","8","6","6","3","8","3","8","6","6","6","3","4","3","1","1","0","89","35"
"2021/04/01","京都府","舞鶴市","262021","2405","宮前","0","3","1","4","6","2","5","7","1","9","10","2","6","9","20","7","6","1","1","1","1","102","65"
"2021/04/01","京都府","舞鶴市","262021","2406","駅前","1","2","4","7","3","5","4","3","6","9","8","5","2","7","8","10","9","0","2","0","1","96","50"
"2021/04/01","京都府","舞鶴市","262021","2407","京橋","23","11","10","17","27","41","30","21","22","29","36","34","24","25","37","26","31","13","9","6","1","473","262"
"2021/04/01","京都府","舞鶴市","262021","2409","折原","10","25","14","22","19","12","23","19","19","49","27","14","20","28","50","47","28","25","10","7","0","468","235"
"2021/04/01","京都府","舞鶴市","262021","2410","ポレスター西","6","15","18","9","7","0","7","12","21","16","18","12","9","13","8","4","2","0","1","2","0","180","75"
"2021/04/01","京都府","舞鶴市","262021","2501","駅東","0","0","1","5","2","2","4","2","6","9","8","6","7","9","14","13","11","4","2","3","1","109","59"
"2021/04/01","京都府","舞鶴市","262021","2502","新生","6","6","12","7","6","8","4","0","11","17","10","9","10","9","17","9","6","16","4","3","0","170","84"
"2021/04/01","京都府","舞鶴市","262021","2503","伊佐津北","18","9","7","8","8","24","17","11","10","11","11","8","8","7","9","6","5","0","5","1","1","184","84"
"2021/04/01","京都府","舞鶴市","262021","2505","テラスハウス","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021/04/01","京都府","舞鶴市","262021","2507","鉄道寮","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021/04/01","京都府","舞鶴市","262021","2508","深田","2","3","2","1","15","2","6","3","4","1","5","4","5","5","7","1","0","1","1","0","0","68","44"
"2021/04/01","京都府","舞鶴市","262021","2509","NTT社宅","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021/04/01","京都府","舞鶴市","262021","2510","フラワータウン伊佐津","18","13","4","2","2","8","16","11","9","10","1","2","2","5","4","0","2","1","2","0","0","112","38"
"2021/04/01","京都府","舞鶴市","262021","2511","関西電力寮西","0","0","0","1","5","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","15","14"
"2021/04/01","京都府","舞鶴市","262021","2512","建青","0","0","0","0","0","1","0","0","0","1","0","1","0","0","3","1","2","0","0","0","0","9","6"
"2021/04/01","京都府","舞鶴市","262021","2513","伊佐津団地","6","6","16","17","8","6","4","8","6","12","10","3","7","6","3","4","11","7","7","0","0","147","67"
"2021/04/01","京都府","舞鶴市","262021","2514","伊佐津団地西","3","2","3","7","8","1","2","0","4","9","3","4","0","2","5","1","4","1","2","0","0","61","30"
"2021/04/01","京都府","舞鶴市","262021","2601","上福井","22","24","24","22","27","19","28","29","26","49","38","38","38","51","50","40","27","15","13","7","0","587","284"
"2021/04/01","京都府","舞鶴市","262021","2602","下福井","25","25","20","22","35","36","32","52","42","33","31","22","26","41","49","34","28","24","16","0","0","593","300"
"2021/04/01","京都府","舞鶴市","262021","2603","星和","7","6","8","7","9","5","10","5","12","10","9","1","4","5","13","11","5","5","1","1","0","134","62"
"2021/04/01","京都府","舞鶴市","262021","2604","建部","0","0","1","2","1","2","2","3","2","3","3","5","1","6","9","5","2","3","2","1","0","53","31"
"2021/04/01","京都府","舞鶴市","262021","2606","喜多","10","17","25","41","27","25","20","22","30","48","54","48","43","42","64","24","25","20","6","2","1","594","267"
"2021/04/01","京都府","舞鶴市","262021","2607","大君","0","0","0","0","1","0","0","0","0","0","1","4","2","2","2","2","0","5","5","2","0","26","17"
"2021/04/01","京都府","舞鶴市","262021","2608","吉田","1","4","2","1","3","1","3","2","4","5","2","3","8","7","20","10","5","8","6","0","0","95","54"
"2021/04/01","京都府","舞鶴市","262021","2609","青井","0","1","2","6","6","1","3","7","3","3","11","8","16","6","16","11","9","11","9","1","0","130","62"
"2021/04/01","京都府","舞鶴市","262021","2610","白杉","1","2","2","1","2","3","0","5","3","4","6","5","6","9","12","9","8","12","7","0","0","97","49"
"2021/04/01","京都府","舞鶴市","262021","2611","大野辺","1","3","6","4","9","1","2","2","8","10","8","10","6","2","16","12","10","8","3","0","0","121","60"
"2021/04/01","京都府","舞鶴市","262021","2701","寿","17","20","25","18","14","14","8","25","26","29","26","20","14","15","50","26","16","13","9","4","0","389","187"
"2021/04/01","京都府","舞鶴市","262021","2702","高野由里","12","13","12","12","14","10","13","18","12","10","23","18","32","37","38","22","19","17","9","1","0","342","162"
"2021/04/01","京都府","舞鶴市","262021","2703","女布","1","2","1","2","1","2","3","3","6","5","2","4","14","9","16","9","8","5","5","1","0","99","55"
"2021/04/01","京都府","舞鶴市","262021","2704","野村寺","12","13","10","21","10","10","5","15","19","17","25","10","14","24","40","22","21","15","10","1","1","315","138"
"2021/04/01","京都府","舞鶴市","262021","2705","城屋","4","7","9","14","9","8","10","6","12","20","20","17","12","28","39","35","26","19","13","6","0","314","151"
"2021/04/01","京都府","舞鶴市","262021","2709","高野台","0","2","1","0","4","3","3","6","4","10","5","6","13","20","37","12","7","4","3","2","0","142","67"
"2021/04/01","京都府","舞鶴市","262021","2710","女布新町","27","38","35","70","50","30","25","31","35","104","89","69","64","54","56","24","13","16","6","3","0","839","333"
"2021/04/01","京都府","舞鶴市","262021","2711","女布中新町","5","4","7","16","10","3","6","3","8","12","23","11","14","6","0","0","1","2","0","0","0","131","44"
"2021/04/01","京都府","舞鶴市","262021","2712","女布北町","5","10","31","46","17","6","1","6","29","63","25","5","3","2","2","3","1","0","0","0","0","255","76"
"2021/04/01","京都府","舞鶴市","262021","2801","真倉","8","8","10","14","10","1","8","10","14","17","13","7","8","35","32","17","18","9","2","0","1","242","103"
"2021/04/01","京都府","舞鶴市","262021","2802","十倉","1","2","3","3","3","5","6","4","4","10","4","5","13","8","16","8","6","5","5","1","0","112","59"
"2021/04/01","京都府","舞鶴市","262021","2803","京田","37","35","21","34","38","50","44","34","36","45","51","40","46","39","37","24","25","15","13","3","0","667","308"
"2021/04/01","京都府","舞鶴市","262021","2804","城南","2","7","5","5","1","1","2","11","4","7","6","3","5","5","7","4","2","6","3","0","0","86","40"
"2021/04/01","京都府","舞鶴市","262021","2805","大和園","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021/04/01","京都府","舞鶴市","262021","2806","大和寮","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021/04/01","京都府","舞鶴市","262021","2807","万願寺","14","13","22","4","12","10","21","17","22","20","11","24","24","34","59","34","22","19","8","1","0","391","177"
"2021/04/01","京都府","舞鶴市","262021","2808","七日市","164","174","148","142","100","108","140","166","195","201","147","115","91","72","109","70","42","33","19","6","3","2245","862"
"2021/04/01","京都府","舞鶴市","262021","2809","公文名","82","107","100","57","51","57","75","105","111","118","67","75","74","84","126","42","29","26","7","8","1","1402","583"
"2021/04/01","京都府","舞鶴市","262021","2810","中引土","15","12","12","15","31","14","23","25","18","30","30","22","24","25","28","21","26","23","7","2","0","403","215"
"2021/04/01","京都府","舞鶴市","262021","2812","伊佐津","88","113","110","113","79","66","81","97","144","171","96","89","109","86","111","57","50","44","24","11","1","1740","701"
"2021/04/01","京都府","舞鶴市","262021","2813","東引土","28","18","26","22","25","22","34","30","28","30","44","52","35","44","53","39","32","11","15","3","0","591","297"
"2021/04/01","京都府","舞鶴市","262021","2814","京田団地","3","3","5","6","9","1","2","4","7","9","8","9","5","6","11","10","8","6","1","0","0","113","62"
"2021/04/01","京都府","舞鶴市","262021","2815","伊佐津川荘苑","5","9","14","10","8","6","11","17","18","13","10","15","16","22","31","15","13","8","2","1","0","244","114"
"2021/04/01","京都府","舞鶴市","262021","2816","菖蒲台","2","4","4","1","10","5","7","5","7","3","7","13","12","10","17","6","2","4","0","0","0","119","61"
"2021/04/01","京都府","舞鶴市","262021","2817","鉄道宿舎","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021/04/01","京都府","舞鶴市","262021","2818","エクセレント伊佐津","5","4","2","1","3","5","4","3","7","8","11","7","8","11","6","1","0","2","2","0","0","90","45"
"2021/04/01","京都府","舞鶴市","262021","2819","京田新町","4","1","2","15","21","11","3","1","2","11","23","31","23","10","2","3","6","4","1","0","0","174","65"
"2021/04/01","京都府","舞鶴市","262021","2820","ロイヤルコート伊佐津","1","3","6","5","4","0","2","2","4","4","9","0","1","0","1","0","0","0","0","0","0","42","13"
"2021/04/01","京都府","舞鶴市","262021","2821","西舞鶴合同宿舎","0","0","0","0","3","5","3","2","5","5","6","6","3","0","0","0","0","0","0","0","0","38","38"
"2021/04/01","京都府","舞鶴市","262021","2901","今田","17","29","30","34","19","16","24","29","34","50","44","44","34","60","98","53","35","34","14","2","1","701","313"
"2021/04/01","京都府","舞鶴市","262021","2902","堀","1","2","3","5","4","2","4","2","5","11","10","11","10","11","20","12","10","12","5","3","0","143","68"
"2021/04/01","京都府","舞鶴市","262021","2903","池ノ内下","1","1","1","7","6","3","2","2","6","8","13","8","12","10","16","10","6","12","3","0","0","127","61"
"2021/04/01","京都府","舞鶴市","262021","2904","布敷","4","6","3","7","9","8","3","6","7","13","8","11","7","16","20","11","6","2","1","1","1","150","63"
"2021/04/01","京都府","舞鶴市","262021","2905","別所","3","2","4","9","8","1","1","5","2","13","10","6","9","9","9","15","10","6","2","0","0","124","57"
"2021/04/01","京都府","舞鶴市","262021","2906","上根","0","1","1","0","5","1","2","2","0","1","0","3","5","8","5","3","5","9","2","1","0","54","26"
"2021/04/01","京都府","舞鶴市","262021","2907","寺田","0","0","0","0","2","0","0","1","1","2","1","1","1","2","7","3","4","1","0","2","0","28","17"
"2021/04/01","京都府","舞鶴市","262021","2908","白滝","1","0","0","1","0","1","0","0","1","1","2","4","1","1","5","4","0","4","0","0","0","26","14"
"2021/04/01","京都府","舞鶴市","262021","2909","岸谷","0","0","0","2","0","0","0","1","0","2","2","1","5","4","5","1","6","6","3","0","0","38","22"
"2021/04/01","京都府","舞鶴市","262021","2910","グレイスヴィル","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","6","6"
"2021/04/01","京都府","舞鶴市","262021","3001","倉谷","34","37","28","37","25","36","51","47","47","63","52","44","38","53","72","53","27","23","12","3","0","782","368"
"2021/04/01","京都府","舞鶴市","262021","3002","倉谷東","4","10","1","7","1","6","7","3","5","6","6","8","8","4","6","6","3","4","1","0","0","96","46"
"2021/04/01","京都府","舞鶴市","262021","3003","城東","4","2","3","3","4","3","4","11","2","7","6","7","10","14","16","15","7","12","5","1","0","136","79"
"2021/04/01","京都府","舞鶴市","262021","3004","日赤","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021/04/01","京都府","舞鶴市","262021","3005","福来西","24","35","27","31","32","40","40","38","33","43","53","47","47","66","55","24","19","13","4","2","0","673","303"
"2021/04/01","京都府","舞鶴市","262021","3006","福来団地","13","18","13","15","10","16","15","18","16","25","12","15","14","16","30","18","28","8","4","1","0","305","143"
"2021/04/01","京都府","舞鶴市","262021","3007","中の脇","4","7","12","12","3","3","8","10","17","8","13","10","10","13","17","13","11","9","3","1","0","184","83"
"2021/04/01","京都府","舞鶴市","262021","3008","寿荘","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","4","4","7","4","2","2","28","28"
"2021/04/01","京都府","舞鶴市","262021","3009","天台","57","60","69","57","43","40","70","64","61","96","43","39","26","24","26","25","13","8","3","2","1","827","303"
"2021/04/01","京都府","舞鶴市","262021","3010","清道","1","3","0","1","5","2","5","6","2","8","3","7","7","4","7","2","6","4","0","1","1","75","45"
"2021/04/01","京都府","舞鶴市","262021","3011","上安","41","16","25","34","33","38","42","36","30","45","51","41","51","50","58","31","32","27","10","4","1","696","339"
"2021/04/01","京都府","舞鶴市","262021","3012","南上安","6","0","4","2","5","8","4","7","6","9","2","5","20","21","21","15","20","19","6","2","2","184","115"
"2021/04/01","京都府","舞鶴市","262021","3013","倉谷西","15","29","41","26","27","13","23","36","43","50","31","27","31","40","40","28","27","19","11","2","0","559","262"
"2021/04/01","京都府","舞鶴市","262021","3014","職能短大","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13"
"2021/04/01","京都府","舞鶴市","262021","3015","上安久","8","8","9","7","10","16","18","12","19","14","11","15","15","11","24","15","12","6","10","2","0","242","129"
"2021/04/01","京都府","舞鶴市","262021","3016","福来東","9","15","16","22","14","22","21","19","13","31","27","23","10","16","26","17","14","10","4","1","0","330","161"
